_id,_path,_createTime,_updateTime,term,definition
E2tkkiR4dpG6AEa8ubpM,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E2tkkiR4dpG6AEa8ubpM,2025-08-31T21:22:36.885964Z,2025-08-31T21:22:36.885964Z,Container Security Initiative (CSI),"A U.S. cargo security program whereby containerised cargoes destined for the United States may be inspected on a selective basis at many foreign ports before loading on a vessel. As of October 2007, there were 51 approved ports. A multinational program, aligned with the President’s “Strategy for Homeland Security,” that extends the United States’ zone of security by pre-screening containers that pose a potential security risk before they leave foreign ports for U.S. seaports. This U.S. Customs program aims to prevent global containerised cargo from being exploited by terrorists, and is designed to enhance the security of sea cargo containers."
E3GttUelYtoLYMAtMXJ1,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E3GttUelYtoLYMAtMXJ1,2025-08-31T21:40:04.977627Z,2025-08-31T21:40:04.977627Z,Over-Reaching,Holding a course too long while tacking.
E3eO7mkEY7qApa9aVQed,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E3eO7mkEY7qApa9aVQed,2025-08-31T23:37:35.348448Z,2025-08-31T23:37:35.348448Z,Transit Time,The total time that elapses between a shipment’s delivery and its pickup.
E42rHPwHi2f7LAL7HJG5,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E42rHPwHi2f7LAL7HJG5,2025-08-31T21:31:27.635613Z,2025-08-31T21:31:27.635613Z,Generator Set (Gen Set),A portable generator which can be attached to a refrigerated container to power the refrigeration unit during transit.
E44qIktJgyQGzIciKUrM,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E44qIktJgyQGzIciKUrM,2025-08-31T22:59:05.054183Z,2025-08-31T22:59:05.054183Z,Stacktrain,A rail service whereby rail cars carry containers stacked two high on specially operated unit trains. Each train includes up to 35 articulated multi–platform cars. Each car is comprised of 5 well-type platforms upon which containers can be stacked. No chassis accompany containers.
E4qelpGKitYVgmH4x2Iu,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E4qelpGKitYVgmH4x2Iu,2025-08-31T21:22:34.561729Z,2025-08-31T21:22:34.561729Z,Container Booking,Arrangements with a steamship line to transport containerised cargo.
E5txY8Z2Ldq6W6dCs8xm,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E5txY8Z2Ldq6W6dCs8xm,2025-08-31T21:20:51.660369Z,2025-08-31T21:20:51.660369Z,CCS7–NI,Abbreviation for: Communication Channel Signal-7—Network Interconnect.
E7Mwh0v0oh5tN9JB70dR,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E7Mwh0v0oh5tN9JB70dR,2025-08-31T21:33:56.792959Z,2025-08-31T21:33:56.792959Z,Intercompany,"Shipments and other activities that occur between different units of the same organization. Depending on the accounting parameters used, intercompany orders may be treated as sales and purchases or as transfers at standard cost. Intercompany transactions are netted in consolidations to avoid overstating results."
E7YLNqMmmrYmT6QPbSId,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E7YLNqMmmrYmT6QPbSId,2025-08-31T21:37:38.991476Z,2025-08-31T21:37:38.991476Z,Million Gross Ton-Miles/Mile,Measurement of freight density on a rail line.
E7fvirX5UAFwm11CC9eK,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E7fvirX5UAFwm11CC9eK,2025-08-31T21:23:59.432857Z,2025-08-31T21:23:59.432857Z,CWA,Abbreviation for: Clean Water Act.
E80HNnzPcN2Jodj7fkhY,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E80HNnzPcN2Jodj7fkhY,2025-08-31T21:20:30.020941Z,2025-08-31T21:20:30.020941Z,Careening,"Tilting a ship on its side, usually when beached, to clean or repair the hull below the water line. Also known as to “heave down.”"
E8eaAG0JI7He5paHb2lD,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E8eaAG0JI7He5paHb2lD,2025-08-31T21:15:02.973762Z,2025-08-31T21:15:02.973762Z,ACH,Abbreviation for: Automated Clearing House.
E8gh4i3ZnnqersWiF2Da,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E8gh4i3ZnnqersWiF2Da,2025-08-31T21:30:16.531207Z,2025-08-31T21:30:16.531207Z,Foo-Foo Band,"An impromptu musical band on late 19th-century sailing vessels, made up from members of the ship’s crew."
E8qnN1eUPBAjgKK2FPVx,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E8qnN1eUPBAjgKK2FPVx,2025-08-31T21:19:22.064187Z,2025-08-31T21:19:22.064187Z,Bow Thruster,"A small propeller or water-jet at the bow, used for manoeuvring larger vessels at slow speed. May be mounted externally, or in a tunnel running through the bow from side to side."
E9wKi4mrsuSakgmOHwUY,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/E9wKi4mrsuSakgmOHwUY,2025-08-31T21:17:28.330139Z,2025-08-31T21:17:28.330139Z,ATIS,Abbreviation for: Automated Terminal Information Service.
EA1tVpIPYywkge8uFoTD,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EA1tVpIPYywkge8uFoTD,2025-08-31T21:30:06.631421Z,2025-08-31T21:30:06.631421Z,Flue Space,See: Longitudinal flue space and Transverse flue space.
EA3nLMy1YPtuPmno1AK2,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EA3nLMy1YPtuPmno1AK2,2025-08-31T22:59:45.821289Z,2025-08-31T22:59:45.821289Z,Supplier Development,"Characteristic for this type of programme is that the buying company shares the benefits gained from all supplier improvement activities that are generated from its suppliers, rather than taking it all itself."
EA9Ag3VzLOfpErPU7dvj,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EA9Ag3VzLOfpErPU7dvj,2025-08-31T21:41:16.683501Z,2025-08-31T21:41:16.683501Z,Pontoon,"A flat-bottomed vessel used as a ferry, barge, car float, or a float moored alongside a jetty or a ship to facilitate boarding."
EB4fRi1IoLSfGOV11WV7,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EB4fRi1IoLSfGOV11WV7,2025-08-31T21:34:44.820316Z,2025-08-31T21:34:44.820316Z,INVOICE RECONCILIATION,Invoice reconciliation is the process of matching bank statements to the outgoing and incoming invoices to make sure that all accounts are clean and every book entry is correctly matched.
EBk33uFDnvVPhXCxCJpL,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EBk33uFDnvVPhXCxCJpL,2025-08-31T21:27:44.806463Z,2025-08-31T21:27:44.806463Z,DX.90,Format for digital cartographic data.
EByccBG1r7FV11RrQOpn,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EByccBG1r7FV11RrQOpn,2025-08-31T21:29:20.564257Z,2025-08-31T21:29:20.564257Z,False Billing,Misrepresenting freight or weight on shipping documents.
ECAjem0QkUvS7JVaWNhR,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ECAjem0QkUvS7JVaWNhR,2025-08-31T21:27:39.288727Z,2025-08-31T21:27:39.288727Z,Durable Goods,"Generally, any goods whose continuous serviceability is likely to exceed three years."
ECVFYN2IHeG4A4kEhQVF,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ECVFYN2IHeG4A4kEhQVF,2025-08-31T21:21:08.798283Z,2025-08-31T21:21:08.798283Z,Chain-Wale or Channel,"A broad, thick plank that projects horizontally from each of a ship’s sides abreast a mast, distinguished as the fore, main, or mizzen channel accordingly, serving to extend the base for the shrouds, which supports the mast."
ED9rMGt2WeiRo9a35Pjz,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ED9rMGt2WeiRo9a35Pjz,2025-08-31T23:51:34.161137Z,2025-08-31T23:51:34.161137Z,Zero Based Budgeting,A budget process in which budgets are prepared with no predetermined allocation or prior year budget history. Each new budget must be created based on justifiable projected program needs.
EDNYUTybcgZySPWSdqNV,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EDNYUTybcgZySPWSdqNV,2025-08-31T23:39:46.040646Z,2025-08-31T23:39:46.040646Z,WEE,Abbreviation for: Women’s Economic Empowerment.
EFBW45FphZ3xykhcfzZ4,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EFBW45FphZ3xykhcfzZ4,2025-08-31T21:37:48.859544Z,2025-08-31T21:37:48.859544Z,Mobile Resource Management,"These systems combine global positioning, RFID and other wireless technologies to track the movement and location of mobile assets such as trucks and returnable containers in near real time."
EFTi7X0Io54t7T9uzUgK,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EFTi7X0Io54t7T9uzUgK,2025-08-31T21:23:15.965419Z,2025-08-31T21:23:15.965419Z,Course,"The direction in which a vessel is being steered, usually given in degrees."
EFzicvf7wgsgTukGTUPv,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EFzicvf7wgsgTukGTUPv,2025-08-31T22:41:10.056362Z,2025-08-31T22:41:10.056362Z,Scenario Planning,"A form of planning in which likely sets of relevant circumstances are identified in advance, and used to assess the impact of alternative actions."
EGezjkh4EyZ5saJCOj6x,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EGezjkh4EyZ5saJCOj6x,2025-08-31T21:34:10.254297Z,2025-08-31T21:34:10.254297Z,Intra-Manufacturing Re-plan Cycle,"Average elapsed time, in calendar days, between the time a regenerated forecast is accepted by the end-product manufacturing/assembly location, and the time that the revised plan is reflected in the Master Production Schedule of all the affected internal sub-assembly/component producing plant(s)."
EH0T54A5qditxi1myByc,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EH0T54A5qditxi1myByc,2025-08-31T23:15:04.396962Z,2025-08-31T23:15:04.396962Z,Tramp Shipping,An ocean carrier company operating vessels not on regular runs or schedules. They call at any port where cargo may be available. Sometimes used for bulk cargo shipping.
EH2lZS7RUTE2UMEC4cbi,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EH2lZS7RUTE2UMEC4cbi,2025-08-31T21:37:40.126097Z,2025-08-31T21:37:40.126097Z,Minimum Inventory Level,"The lowest desired amount of inventory, used by planning systems to generate replenishments that will keep projected on-hand at that level or higher."
EH6WiyUIJGeEQBqJZ72B,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EH6WiyUIJGeEQBqJZ72B,2025-08-31T21:22:28.367112Z,2025-08-31T21:22:28.367112Z,Consortium,"An association of two or more individuals, companies, organisations, or governments (or any combination of these entities), with the objective of participating in a common activity, or pooling of resources for achieving a common goal."
EHQ5CnB3F4eVIhDhztsd,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EHQ5CnB3F4eVIhDhztsd,2025-08-31T21:17:56.812545Z,2025-08-31T21:17:56.812545Z,AGIO,The price increase over and above the market price of the traded goods and attributable to the extra costs involved in countertrading.
EHYlY4rBow1ygOKtcBgY,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EHYlY4rBow1ygOKtcBgY,2025-08-31T21:39:43.710427Z,2025-08-31T21:39:43.710427Z,Order Entry and Billing,"The systems and functions used to accept and validate customer orders, communicate pricing and availability, and generate timed picking, shipping, and invoicing updates and documents as required."
EHtoLyK3N5ujPWn4RqJq,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EHtoLyK3N5ujPWn4RqJq,2025-08-31T21:17:17.804530Z,2025-08-31T21:17:17.804530Z,ASQP,Abbreviation for: Airline Service Quality Performance.
EILWqmbfaEYClFIsg3Sk,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EILWqmbfaEYClFIsg3Sk,2025-08-31T21:41:40.027563Z,2025-08-31T21:41:40.027563Z,Priority Rules,"Rules for determining which customer, job, or product is processed next in a waiting line environment."
EIsrTnBuwsBjq7XJZBpR,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EIsrTnBuwsBjq7XJZBpR,2025-08-31T21:39:53.513513Z,2025-08-31T21:39:53.513513Z,OSD,"Abbreviation for: Over, Short, and Damaged."
EJDQLSAanQa9Q1e9bfLB,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EJDQLSAanQa9Q1e9bfLB,2025-08-31T23:37:47.606771Z,2025-08-31T23:37:47.606771Z,Traveller,"A document used to tag and accompany material as it moves through receiving dispositions or production operations and work centres that identifies the items, quantities and order number involved."
EJDnHVI22djcxacO7qwr,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EJDnHVI22djcxacO7qwr,2025-08-31T22:58:45.093464Z,2025-08-31T22:58:45.093464Z,Speaking Tube,See: Communication Tube 
EJOLBpfiWTTNPcKSdJP7,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EJOLBpfiWTTNPcKSdJP7,2025-08-31T23:39:05.209776Z,2025-08-31T23:39:05.209776Z,Very Narrow Aisle (VNA),"Lift trucks that operate in aisles less than six feet and often use guidance systems (wire, rail, or optical) to travel within the aisles. Types of VNA trucks include order selectors, swing mast, pivot, mast, and turret trucks."
EKMGtVU0gJl9rhiauVwO,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EKMGtVU0gJl9rhiauVwO,2025-08-31T21:15:57.194020Z,2025-08-31T21:15:57.194020Z,Alliance,A group of airlines or ocean carriers who coordinate and cross list schedules and sell capacity on each other’s flights or voyages.
EL6FUkl090QcLAUWgWqo,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EL6FUkl090QcLAUWgWqo,2025-08-31T21:27:49.554482Z,2025-08-31T21:27:49.554482Z,DIRECT PRODUCT COST (DPC),"DPC relates to all costs that can be allocated directly to the product (including the costs of materials handling, taking in return packaging, pricing, etc.)."
ELEu54G4RQtfExJBDQ6G,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ELEu54G4RQtfExJBDQ6G,2025-08-31T21:23:33.190096Z,2025-08-31T21:23:33.190096Z,CSI,Abbreviation for: Container Security Initiative and Customer Satisfaction Index.
ELJ7BOivLMmZw5gEEukY,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ELJ7BOivLMmZw5gEEukY,2025-08-31T21:29:54.791224Z,2025-08-31T21:29:54.791224Z,Fixed Cost Break,The volumes of output at which it is necessary to invest in operations facilities that bear a fixed cost.
ELbGmeTBZYP9vJh6Oeh4,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ELbGmeTBZYP9vJh6Oeh4,2025-08-31T21:33:34.220893Z,2025-08-31T21:33:34.220893Z,Indifference Point,The output level at which two capacity alternatives generate equal costs.
ELoJR26n2yxZFD8JjZDA,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ELoJR26n2yxZFD8JjZDA,2025-08-31T21:20:10.263786Z,2025-08-31T21:20:10.263786Z,CAA,Abbreviation for: Civil Aviation Authority and Clean Air Act.
ELp2A0S7izPSp0Kkg2Se,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ELp2A0S7izPSp0Kkg2Se,2025-08-31T21:33:24.384357Z,2025-08-31T21:33:24.384357Z,Inactive Inventory,Stock of items that have not been used in a defined period.
EMytrI9WMiPjIj7NrsBj,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/EMytrI9WMiPjIj7NrsBj,2025-08-31T21:15:49.548945Z,2025-08-31T21:15:49.548945Z,Air Mobility Command (AMC),See: AMC.
ENZ070NepK3hNfaCw11a,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ENZ070NepK3hNfaCw11a,2025-08-31T21:38:55.365342Z,2025-08-31T21:38:55.365342Z,NOS,Not Otherwise Specified.
